ENSG,Tissue,Cohens_D,Wilcoxon_p,PearsonR_AGE,Pearson_p_AGE,PearsonR_BMI,Pearson_p_BMI
ENSG00000261183,Breast,0.791723377276789,2.06516707388711e-12,-0.0225964492324815,0.629951229839505,-0.012240283787982,0.794122941908962
ENSG00000261416,Intestine,0.244211250044505,0.161921049622333,-0.167870107001132,0.0220047155936661,-0.129508875406027,0.078105485342226
ENSG00000263934,Pituitary,-0.25094973976048,0.017187800653937,-0.0541563293385661,0.364044935333425,-0.00988021726080849,0.868566681542992
ENSG00000263934,Prostate,NA,NA,-0.0705207648754791,0.275518069637847,-0.0429044278072278,0.507395727165828
ENSG00000264940,Testis,NA,NA,-0.0195147739340894,0.712117111731173,0.0280461313317174,0.595840438821771
ENSG00000267259,Breast,0.730649419763839,9.25068771973403e-13,-0.0425695191415113,0.363903728041455,-0.00632411999814902,0.892749971279074
ENSG00000267653,Uterus,NA,NA,0.0782438262380736,0.356404257868586,-0.0883015693180296,0.297771160041882
ENSG00000267795,Breast,0.701181703663845,1.67474143655672e-10,-0.0360395807072413,0.442143891767046,-0.0146094355007,0.755439275102447
ENSG00000268027,Intestine,0.161439493211595,0.281007421825497,-0.171961666297408,0.0189280654541558,-0.116094668543834,0.114568595041406
ENSG00000268416,Breast,0.660418861312093,9.78142128088173e-11,-0.00187430515570044,0.968126316243926,-0.00830031167014486,0.859541778202594
ENSG00000270605,Brain,0.0275716167406238,0.821332268314698,-0.00604449532468986,0.925626474122707,0.0139749772373457,0.829118255728159
ENSG00000271856,Intestine,0.232283623983579,0.126934023363918,-0.207560324178018,0.0044734978277244,-0.118885922534522,0.106052244096688
ENSG00000272398,Breast,0.835310034067992,6.31471867475299e-13,-0.0342100947880079,0.465672029222171,-0.0305436462354887,0.514844886676584
ENSG00000273906,Esophagus,-4.29694715233436,5.81501390886043e-82,-0.024834353101209,0.562552160012048,0.117579972211563,0.00594681021494433
ENSG00000273906,Liver,-3.13756124503207,3.47171434452495e-31,-0.0404614447980367,0.545984226964956,0.122768576621243,0.0660283024346843
ENSG00000273906,Pancreas,-4.60676044495956,1.34890648007277e-51,-0.0707376086662382,0.201311860302925,0.104155949608135,0.0595283336681845
ENSG00000273906,Salivary,-4.51687143947864,3.10020876975814e-23,-0.125507215416679,0.112653400477571,-0.0305101484578669,0.700827704445923
ENSG00000273906,Thyroid,-7.06873535507956,3.63035809144144e-96,0.0177283038520018,0.651881212063393,0.087518109262985,0.0256632033353547
ENSG00000274173,Breast,0.655478095948186,7.5922711636332e-09,-0.0264603228435458,0.572613443331147,-0.0334518080412548,0.475623533593989
ENSG00000274576,Colon,-0.06440767258447,0.544971521983945,-0.0982711854284526,0.0483946792699128,-0.0115873670714874,0.816390951644492
ENSG00000275234,Breast,0.639116433746927,9.77693733215546e-09,-0.0315470816435579,0.501125397368397,-0.0100950984446878,0.82959345187374
ENSG00000275896,Brain,0.176693966186573,0.199921326787324,0.0635992410485678,0.325514815102488,0.0118834853192101,0.854383250516171
ENSG00000279528,Uterus,NA,NA,0.0798221010511516,0.346756070480908,-0.0869288725676271,0.305374296718908
ENSG00000280411,Colon,-0.124013971391787,0.168537246507213,-0.101170319883643,0.0421116733620793,-0.0323744512626367,0.516420925823816
ENSG00000282122,Intestine,-0.10338224026947,0.309798434812895,0.0965906485628213,0.189685819802741,-0.0719465319704535,0.329128645945773
ENSG00000282122,Spleen,-0.179267153405043,0.454715863432843,0.0993105625035156,0.125758997353457,0.0376427764191557,0.562523379972338
ENSG00000282420,Lung,0.109529597638062,0.261614027028307,0.0051192112296433,0.902937036055771,-0.00433474548564421,0.917753500096376
ENSG00000282600,Colon,-0.0472898633234362,0.61474052232138,-0.104295347176398,0.0361236299891722,-0.0559886698218469,0.261542703856446
ENSG00000282639,Colon,-0.0653892653545089,0.633567830452137,-0.0874019616774962,0.079315146317042,-0.0807476862306899,0.105097691227161
ENSG00000282651,Colon,-0.0592297876169383,0.352872293412048,-0.093896846745876,0.0593457340315196,-0.0744200010885346,0.135369125460829
ENSG00000282651,Intestine,-0.150923374098404,0.272240300044785,0.00332367610864894,0.964088620390108,-0.145565417138348,0.0474304118157496
ENSG00000282651,Salivary,-0.432093867500543,0.00833825862868773,-0.0194868908583955,0.806179551894307,-0.0363196787575489,0.647379834722623
ENSG00000282651,Spleen,-0.171668257140711,0.217588989464568,0.0601501645537311,0.35451750887787,-0.0480584581958241,0.459604673176832
ENSG00000283787,Vagina,NA,NA,0.0805935068919122,0.320413749974288,0.18955351388795,0.0185466609092405
